source,work_no,row_index,stage,slot,expert_code,raw_score,final_score,consensus_rank,prize,n,mean,std,median,mad,cv,raw_min,raw_max,cv_weight,z_score,robust_z,percentile,calibration_n,calibration_spearman_score_vs_negative_rank,calibration_p_value,calibration_weight,final_weight
data2.1,692,694,phase1,expert_2,P370,44.0,245.72,548.0,未获奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,0.34831798566517735,0.5395926075812761,0.680672268907563,2.0,,,0.5,0.3562916115446457
data2.1,692,694,phase1,expert_3,P322,57.0,245.72,548.0,未获奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,1.0347484061226282,1.3489815189531904,0.8403361344537815,1.0,,,0.5,0.3688047556370115
data2.1,692,694,phase1,expert_4,P326,32.0,245.72,548.0,未获奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,-0.3257362672970332,-0.1686226898691488,0.4327731092436975,,,,0.75,0.5732937988791127
data2.1,692,694,phase1,expert_5,P239,38.0,245.72,548.0,未获奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,-1.0287864531908897,-0.9197601265589935,0.1722689075630252,,,,0.75,0.5853735174015268
data2.1,693,695,phase1,expert_1,P530,48.0,233.94,628.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,-0.40964669527353753,-0.5781349366942244,0.3067226890756303,,,,0.75,0.6118809136310608
data2.1,693,695,phase1,expert_2,P154,53.0,233.94,628.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,-0.19801766421438283,-0.5058680696074465,0.36134453781512604,,,,0.75,0.5987829094536309
data2.1,693,695,phase1,expert_3,P493,30.0,233.94,628.0,未获奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,-0.6891529500376153,-0.5901794145420208,0.2773109243697479,,,,0.75,0.5729471180804679
data2.1,693,695,phase1,expert_4,P460,53.0,233.94,628.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,0.05469463481543403,0.09635582278237075,0.5504201680672269,,,,0.75,0.6029826480377101
data2.1,693,695,phase1,expert_5,P239,48.0,233.94,628.0,未获奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,-0.36379140740210164,-0.3065867088529978,0.40336134453781514,,,,0.75,0.5853735174015268
data2.1,694,696,phase1,expert_1,P183,39.0,265.7,339.0,未获奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,-0.15227994020313293,0.0,0.42916666666666664,,,,0.75,0.6376716576176025
data2.1,694,696,phase1,expert_2,P117,43.0,265.7,339.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,0.3116674459123629,0.44966050631773014,0.6554621848739496,,,,0.75,0.5695073614096886
data2.1,694,696,phase1,expert_3,P434,39.0,265.7,339.0,未获奖,119,45.63865546218487,14.298115967175402,46.0,14.825999999999999,0.31328959677662915,20.0,75.0,0.7614466774536439,-0.4643028128618781,-0.47214353163361666,0.3277310924369748,,,,0.75,0.571085008090233
data2.1,694,696,phase1,expert_4,P340,75.0,265.7,339.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,0.9908684434003351,1.3489815189531904,0.8781512605042017,,,,0.75,0.6323703379851369
data2.1,694,696,phase1,expert_5,P407,84.0,265.7,339.0,未获奖,119,68.38655462184875,18.831144975269517,72.0,16.3086,0.2753632651827319,20.0,95.0,0.7840903272815544,0.8291288394123677,0.7358081012471948,0.7899159663865546,,,,0.75,0.5880677454611658
data2.1,695,697,phase1,expert_1,P345,31.0,245.13,551.0,未获奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,-0.13698464874994826,-0.15565171372536812,0.425,,,,0.75,0.5813076939548729
data2.1,695,697,phase1,expert_2,P288,56.0,245.13,551.0,未获奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,0.02142504196699876,-0.22483025315886507,0.42083333333333334,,,,0.75,0.5894098675596317
data2.1,695,697,phase1,expert_3,P394,38.0,245.13,551.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-0.61131057680969,-0.8431134493457441,0.24583333333333332,,,,0.75,0.5815695506563696
data2.1,695,697,phase1,expert_4,P290,73.0,245.13,551.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.15020059406452263,0.0,0.48333333333333334,,,,0.75,0.6594580804529253
data2.1,695,697,phase1,expert_5,P704,60.0,245.13,551.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,-0.019341566094393973,-0.1927116455647415,0.4125,1.0,,,0.5,0.3954654103220534
data2.1,696,698,phase1,expert_1,P345,27.0,254.5,459.0,未获奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,-0.5639497877108266,-0.5707229503263498,0.2916666666666667,,,,0.75,0.5813076939548729
data2.1,696,698,phase1,expert_2,P288,63.0,254.5,459.0,未获奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,0.48288748433312184,0.2997736708784868,0.6666666666666666,,,,0.75,0.5894098675596317
data2.1,696,698,phase1,expert_3,P394,45.0,254.5,459.0,未获奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,-0.08786421134573509,-0.25293403480372323,0.4125,,,,0.75,0.5815695506563696
data2.1,696,698,phase1,expert_4,P290,72.0,254.5,459.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.0483696828343374,-0.13489815189531904,0.4,,,,0.75,0.6594580804529253
data2.1,696,698,phase1,expert_5,P704,68.0,254.5,459.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,0.4824936623006983,0.3211860759412358,0.6041666666666666,1.0,,,0.5,0.3954654103220534
data2.1,697,699,phase1,expert_1,P003,30.0,162.75,850.0,未获奖,119,48.865546218487395,12.871545526199066,48.0,10.3782,0.26340738050175216,0.0,80.0,0.7915103358054295,-1.4656783973678988,-1.7344048100826734,0.08403361344537816,,,,0.75,0.5936327518540722
data2.1,697,699,phase1,expert_2,P255,30.0,162.75,850.0,未获奖,119,49.403361344537814,12.206777311576767,49.0,8.8956,0.24708394286062857,0.0,75.0,0.8018706404848305,-1.589556428307731,-2.135887405009218,0.06302521008403361,4.0,-1.0,,0.35714285714285715,0.2863823716017252
data2.1,697,699,phase1,expert_3,P388,33.0,162.75,850.0,未获奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,-1.7394732889831879,-1.821125050586807,0.06722689075630252,,,,0.75,0.6002884445857158
data2.1,697,699,phase1,expert_4,P431,25.0,162.75,850.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,-2.128268702914571,-5.845586582130491,0.05416666666666667,,,,0.75,0.606803381317141
data2.1,697,699,phase1,expert_5,P625,50.0,162.75,850.0,未获奖,119,75.7983193277311,14.318164255933004,80.0,7.412999999999999,0.18889817588204297,25.0,96.0,0.8411149249666402,-1.8017895916399387,-4.046944556859572,0.06722689075630252,1.0,,,0.5,0.4205574624833201
data2.1,698,700,phase1,expert_1,P530,52.0,238.6,606.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,-0.07460919192267157,-0.1927116455647415,0.4495798319327731,,,,0.75,0.6118809136310608
data2.1,698,700,phase1,expert_2,P493,31.0,238.6,606.0,未获奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,-0.6042572967721119,-0.5058680696074465,0.31932773109243695,,,,0.75,0.5729471180804679
data2.1,698,700,phase1,expert_3,P460,53.0,238.6,606.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,0.05469463481543403,0.09635582278237075,0.5504201680672269,,,,0.75,0.6029826480377101
data2.1,698,700,phase1,expert_4,P370,30.0,238.6,606.0,未获奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,-0.5513684703320098,-0.40469445568595713,0.31512605042016806,2.0,,,0.5,0.3562916115446457
data2.1,698,700,phase1,expert_5,P239,54.0,238.6,606.0,未获奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,0.03520562007117125,0.06131734177059957,0.5504201680672269,,,,0.75,0.5853735174015268
data2.1,699,701,phase1,expert_1,P183,39.0,230.87,649.0,未获奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,-0.15227994020313293,0.0,0.42916666666666664,,,,0.75,0.6376716576176025
data2.1,699,701,phase1,expert_2,P117,28.0,230.87,649.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,-0.8977377518127843,-0.6744907594765952,0.22268907563025211,,,,0.75,0.5695073614096886
data2.1,699,701,phase1,expert_3,P340,64.0,230.87,649.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,0.057069456783316444,-0.13489815189531904,0.39915966386554624,,,,0.75,0.6323703379851369
data2.1,699,701,phase1,expert_4,P260,40.0,230.87,649.0,未获奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,-0.9829339721030257,-1.0294858960432243,0.16666666666666666,,,,0.75,0.5945093624185355
data2.1,699,701,phase1,expert_5,P372,72.0,230.87,649.0,未获奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.009465437126449346,-0.5395926075812761,0.3625,2.0,,,0.5,0.4268156468124301
data2.1,700,702,phase1,expert_1,P003,50.0,258.64,412.0,未获奖,119,48.865546218487395,12.871545526199066,48.0,10.3782,0.26340738050175216,0.0,80.0,0.7915103358054295,0.0881365628706754,0.1927116455647415,0.5546218487394958,,,,0.75,0.5936327518540722
data2.1,700,702,phase1,expert_2,P255,51.0,258.64,412.0,未获奖,119,49.403361344537814,12.206777311576767,49.0,8.8956,0.24708394286062857,0.0,75.0,0.8018706404848305,0.1307993596268814,0.22483025315886507,0.5462184873949579,4.0,-1.0,,0.35714285714285715,0.2863823716017252
data2.1,700,702,phase1,expert_3,P388,60.0,258.64,412.0,未获奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,0.11793039247343655,0.0,0.47478991596638653,,,,0.75,0.6002884445857158
data2.1,700,702,phase1,expert_4,P431,53.0,258.64,412.0,未获奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,0.23413065017196952,0.44966050631773014,0.6625,,,,0.75,0.606803381317141
data2.1,700,702,phase1,expert_5,P625,80.0,258.64,412.0,未获奖,119,75.7983193277311,14.318164255933004,80.0,7.412999999999999,0.18889817588204297,25.0,96.0,0.8411149249666402,0.2934510735569932,0.0,0.47478991596638653,1.0,,,0.5,0.4205574624833201
data2.1,701,703,phase1,expert_1,P037,61.0,249.52,505.0,未获奖,120,63.525,14.866895433544043,62.0,11.8608,0.2340321988751522,25.0,95.0,0.8103516268955723,-0.16984043583859906,-0.0843113449345744,0.4666666666666667,,,,0.75,0.6077637201716792
data2.1,701,703,phase1,expert_2,P434,48.0,249.52,505.0,未获奖,119,45.63865546218487,14.298115967175402,46.0,14.825999999999999,0.31328959677662915,20.0,75.0,0.7614466774536439,0.16515074735973154,0.13489815189531904,0.5672268907563025,,,,0.75,0.571085008090233
data2.1,701,703,phase1,expert_3,P378,50.0,249.52,505.0,未获奖,119,54.76470588235294,16.155864696997092,60.0,14.825999999999999,0.29500504817287926,20.0,82.0,0.7721977620171432,-0.2949211306058142,-0.6744907594765952,0.31512605042016806,,,,0.75,0.5791483215128574
data2.1,701,703,phase1,expert_4,P407,57.0,249.52,505.0,未获奖,119,68.38655462184875,18.831144975269517,72.0,16.3086,0.2753632651827319,20.0,95.0,0.7840903272815544,-0.6046660804110653,-0.9197601265589935,0.2184873949579832,,,,0.75,0.5880677454611658
data2.1,701,703,phase1,expert_5,P308,50.0,249.52,505.0,未获奖,120,41.56666666666667,10.115080125158444,43.0,7.412999999999999,0.24334595329170272,20.0,60.0,0.8042813806990282,0.8337386584173231,0.9442870632672333,0.8125,,,,0.75,0.6032110355242711
data2.1,702,704,phase1,expert_1,P345,20.0,145.01,872.0,未获奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,-1.3111387808923636,-1.2970976143780677,0.08333333333333333,,,,0.75,0.5813076939548729
data2.1,702,704,phase1,expert_2,P376,22.0,145.01,872.0,未获奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,-1.7684604093134502,-2.1920949682989344,0.04583333333333333,2.0,,,0.5,0.38434361557349095
data2.1,702,704,phase1,expert_3,P290,40.0,145.01,872.0,未获奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,-3.2102194765315897,-4.451639012545528,0.029166666666666667,,,,0.75,0.6594580804529253
data2.1,702,704,phase1,expert_4,P565,20.0,145.01,872.0,未获奖,120,47.93333333333333,15.461382271216719,50.0,13.343399999999999,0.32256013083205953,20.0,79.0,0.7561092888614993,-1.806651749716757,-2.2483025315886507,0.0875,,,,0.75,0.5670819666461244
data2.1,702,704,phase1,expert_5,P704,22.0,145.01,872.0,未获奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,-2.4030589009710823,-2.6337258227181337,0.020833333333333332,1.0,,,0.5,0.3954654103220534
data2.1,703,705,phase1,expert_1,P440,41.0,217.66,714.0,未获奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,-0.7589124781430736,-1.0117361392148927,0.18067226890756302,,,,0.75,0.6125857045280072
data2.1,703,705,phase1,expert_2,P255,46.0,217.66,714.0,未获奖,119,49.403361344537814,12.206777311576767,49.0,8.8956,0.24708394286062857,0.0,75.0,0.8018706404848305,-0.2788091613099311,-0.3372453797382976,0.3739495798319328,4.0,-1.0,,0.35714285714285715,0.2863823716017252
data2.1,703,705,phase1,expert_3,P262,48.0,217.66,714.0,未获奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,-0.7464893090905319,-0.8993210126354603,0.17647058823529413,,,,0.75,0.6100747223995387
data2.1,703,705,phase1,expert_4,P593,43.0,217.66,714.0,未获奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,-0.7653717118177868,-1.011736139214893,0.17647058823529413,,,,0.75,0.5906908086439904
data2.1,703,705,phase1,expert_5,P625,66.0,217.66,714.0,未获奖,119,75.7983193277311,14.318164255933004,80.0,7.412999999999999,0.18889817588204297,25.0,96.0,0.8411149249666402,-0.6843279035349084,-1.8885741265344667,0.21008403361344538,1.0,,,0.5,0.4205574624833201
data2.1,704,706,phase1,expert_1,P530,56.0,241.08,585.0,未获奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,0.2604283114281944,0.1927116455647415,0.6176470588235294,,,,0.75,0.6118809136310608
data2.1,704,706,phase1,expert_2,P154,60.0,241.08,585.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,0.2988158125644758,0.0843113449345744,0.5588235294117647,,,,0.75,0.5987829094536309
data2.1,704,706,phase1,expert_3,P280,38.0,241.08,585.0,未获奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,-0.6762082088225856,-0.745489786789921,0.2375,,,,0.75,0.5783450224050853
data2.1,704,706,phase1,expert_4,P301,40.0,241.08,585.0,未获奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,-0.21244117688761416,-0.40469445568595713,0.4125,,,,0.75,0.5837949509996185
data2.1,704,706,phase1,expert_5,P239,45.0,241.08,585.0,未获奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,-0.5632899211387381,-0.49053873416479654,0.3067226890756303,,,,0.75,0.5853735174015268
data2.1,705,707,phase1,expert_1,P125,54.0,223.66,685.0,未获奖,120,55.75833333333333,12.029372898240789,56.5,11.119499999999999,0.2157412565818106,30.0,85.0,0.822543443834101,-0.14616999142078943,-0.2248302531588651,0.4083333333333333,,,,0.75,0.6169075828755758
data2.1,705,707,phase1,expert_2,P154,57.0,223.66,685.0,未获奖,119,55.78991596638655,14.089227733572613,59.0,11.8608,0.25254075919493013,21.0,83.0,0.7983772126048412,0.08588717965925068,-0.1686226898691488,0.4789915966386555,,,,0.75,0.5987829094536309
data2.1,705,707,phase1,expert_3,P493,20.0,223.66,685.0,未获奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,-1.5381094826926487,-1.433292863887765,0.0546218487394958,,,,0.75,0.5729471180804679
data2.1,705,707,phase1,expert_4,P460,46.0,223.66,685.0,未获奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,-0.49422862785030663,-0.5781349366942244,0.29411764705882354,,,,0.75,0.6029826480377101
data2.1,705,707,phase1,expert_5,P301,36.0,223.66,685.0,未获奖,120,42.575,12.121002329798953,43.0,7.412999999999999,0.28469764720608226,16.0,83.0,0.7783932679994914,-0.5424468885576941,-0.9442870632672333,0.23333333333333334,,,,0.75,0.5837949509996185
data2.1,706,708,phase1,expert_1,P117,23.0,148.86,867.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,-1.3008728177211666,-1.0492078480747036,0.07142857142857142,,,,0.75,0.5695073614096886
data2.1,706,708,phase1,expert_2,P434,20.0,148.86,867.0,未获奖,119,45.63865546218487,14.298115967175402,46.0,14.825999999999999,0.31328959677662915,20.0,75.0,0.7614466774536439,-1.793149217774165,-1.7536759746391475,0.06302521008403361,,,,0.75,0.571085008090233
data2.1,706,708,phase1,expert_3,P340,30.0,148.86,867.0,未获奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,-2.829218320032923,-4.721435316336167,0.01680672268907563,,,,0.75,0.6323703379851369
data2.1,706,708,phase1,expert_4,P378,20.0,148.86,867.0,未获奖,119,54.76470588235294,16.155864696997092,60.0,14.825999999999999,0.29500504817287926,20.0,82.0,0.7721977620171432,-2.1518319529387178,-2.697963037906381,0.03361344537815126,,,,0.75,0.5791483215128574
data2.1,706,708,phase1,expert_5,P407,30.0,148.86,867.0,未获奖,119,68.38655462184875,18.831144975269517,72.0,16.3086,0.2753632651827319,20.0,95.0,0.7840903272815544,-2.038461000234498,-2.575328354365182,0.07142857142857142,,,,0.75,0.5880677454611658
data2.1,707,709,phase1,expert_1,P117,40.0,251.71,486.0,未获奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,0.06978640636733346,0.22483025315886507,0.5756302521008403,,,,0.75,0.5695073614096886
